#OutID       RAout       DECout      mag_out     InID        RAin        DECin       mag_in      r           f(r)        df          f(df)       q(m)        n(m)        LR          Rel         flag        
39           52.963491   -27.823541  0.0000      449720      52.963580   -27.823830  0.0613      1.090       9.195e-05   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.321e-02   0.317       1           
39           52.963491   -27.823541  0.0000      449774      52.963890   -27.823184  0.0682      1.927       2.740e-14   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.938e-12   0.000       0           
39           52.963491   -27.823541  0.0000      449799      52.962656   -27.822926  0.0522      3.732       8.876e-53   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.275e-50   0.000       0           
39           52.963491   -27.823541  0.0000      449831      52.963037   -27.822456  0.0173      4.235       6.573e-68   0.000e+00   1.000e+00   3.487e-01   2.427e-03   9.446e-66   0.000       0           
40           52.964237   -27.764743  0.0000      434986      52.965189   -27.765026  0.0071      3.577       1.615e-48   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.321e-46   0.000       0           
40           52.964237   -27.764743  0.0000      434987      52.964563   -27.765033  0.1603      1.573       1.308e-09   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.880e-07   0.000       1           
40           52.964237   -27.764743  0.0000      435091      52.963568   -27.763968  0.2374      3.685       1.807e-51   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.597e-49   0.000       0           
41           52.966330   -27.890785  0.0000      456538      52.966717   -27.891360  0.0229      2.494       9.816e-24   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.411e-21   0.000       0           
41           52.966330   -27.890785  0.0000      456539      52.966416   -27.890897  0.1054      0.508       2.933e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.215e+01   0.999       1           
41           52.966330   -27.890785  0.0000      456555      52.965459   -27.890393  0.0910      3.438       7.814e-45   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.123e-42   0.000       0           
41           52.966330   -27.890785  0.0000      456581      52.966760   -27.890032  0.1851      3.121       5.209e-37   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.485e-35   0.000       0           
42           52.966496   -27.870590  0.0000      457933      52.966635   -27.870892  0.0690      1.198       1.074e-05   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.544e-03   0.051       1           
42           52.966496   -27.870590  0.0000      457934      52.967692   -27.870797  0.0921      4.369       3.111e-72   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.470e-70   0.000       0           
42           52.966496   -27.870590  0.0000      457998      52.967499   -27.870097  0.0031      4.023       2.619e-61   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.763e-59   0.000       0           
43           52.967355   -27.804338  0.0000      431152      52.968129   -27.805040  0.1596      3.762       1.241e-53   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.783e-51   0.000       0           
43           52.967355   -27.804338  0.0000      431163      52.967377   -27.804472  0.3459      0.489       3.456e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.966e+01   0.999       1           
44           52.967626   -27.696263  0.0000      427852      52.968339   -27.696721  0.0681      3.052       2.173e-35   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.122e-33   0.000       0           
44           52.967626   -27.696263  0.0000      427873      52.968739   -27.696423  0.0162      4.047       5.137e-62   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.381e-60   0.000       0           
44           52.967626   -27.696263  0.0000      427899      52.966426   -27.696445  0.1010      4.371       2.654e-72   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.814e-70   0.000       0           
44           52.967626   -27.696263  0.0000      427921      52.967631   -27.696278  0.7225      0.058       2.683e+00   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.855e+02   1.000       1           
45           52.967895   -27.915837  0.0000      454701      52.967735   -27.915748  0.4584      0.658       6.428e-02   0.000e+00   1.000e+00   3.487e-01   2.427e-03   9.237e+00   0.997       1           
